2.281857190882433384e-01,3.016590319161549169e-02,3.927413144022899316e-01,3.036574893491105764e-01,3.676305227637057249e-01
2.554953205665670690e-02,-6.929122551249063122e-02,1.395677035504447883e-01,7.425504124809005624e-02,-7.030652596539625765e-02
3.568368235310662856e-02,4.587190210878731578e-01,1.444877650614277143e-01,2.961234860502221511e-01,2.867939557072838319e-01
1.883845309825267211e-01,2.806393991727519355e-01,7.202445249566402641e-02,3.923857335099840138e-01,1.945270232572491875e-01
3.312021997713835986e-01,2.468798566427461982e-01,3.761130689878030009e-01,1.980625399488656069e-01,1.883669821348831208e-01
2.960271091908798224e-01,1.501394814424658330e-01,3.415656265105056488e-01,2.309209032213133950e-01,1.823851894604965052e-01
2.072338444081322506e-01,3.325568804601509720e-01,4.028252324366806136e-01,3.741974338501505293e-01,1.689178065253736372e-01
-8.728731229649254464e-03,3.296073647757012670e-02,6.052682645892925456e-02,3.573505148881746529e-01,1.543124132628192202e-01
9.796655460581954467e-02,3.793951084174455035e-01,3.117246437724880415e-01,1.431725148436248929e-01,3.020273906201647596e-01
9.650714116491046490e-02,6.853349388159200861e-02,4.750721613460091586e-01,1.535806552994537777e-01,2.767486929290924880e-01
1.406209747347847983e-01,4.379006536901995372e-01,1.269474176179159752e-01,1.466434970952946171e-01,2.125727208308555438e-01
2.542455234200409753e-01,2.513241718401332814e-01,4.697582805012682772e-01,6.626660424881464229e-02,3.868078590294147800e-01
1.235595886150738301e-02,6.825607074849389388e-02,3.818960699276498505e-01,1.385921308775931171e-01,2.992583177204678480e-01
2.366981531271125372e-01,6.350338200841966485e-02,3.294759815988553830e-01,6.224772561993129061e-02,3.727445862736283866e-01
-4.618937244280765242e-01,2.892841694808617400e-02,-1.279020805571919051e-01,2.836198618340116107e-01,-6.059461103590061543e-02
1.167475342400456778e-01,3.127500958003751608e-01,8.808604127748828616e-02,1.942100096123221264e-01,-2.893645175410748324e-02
5.786187107606050040e-02,3.010728053579629915e-01,3.442228458544183134e-01,1.774811515794536276e-01,-7.543151036140199883e-02
3.697263725710671634e-01,1.668231991827991978e-01,1.986996060552879695e-01,3.362253648865037858e-01,3.886339644930261183e-01
-9.859232811804304053e-02,1.166577560666634816e-01,4.179121895879187032e-01,1.202605306561218973e-01,3.289935144683681090e-01
3.390327760471485430e-01,2.071464776298296007e-01,2.764391954331206491e-02,1.897243023246096005e-01,1.994531745151471858e-01
4.623514870264633370e-02,2.318330655090331816e-01,5.915838526993129343e-02,2.325849362640935725e-01,3.440421528570571930e-01
-2.605525573632734571e-02,3.660904579406132342e-02,1.437286069725635385e-01,1.932637811649429160e-01,2.863055010727476590e-01
2.670234403534214596e-01,1.882734062164497790e-01,1.272040290374576721e-01,2.710634185213996461e-01,4.194756612816415986e-01
1.460422283858169856e-01,5.916089738858847785e-02,2.204645461035534548e-01,2.210055550102686950e-01,1.652002039621747742e-01
2.393669520080383972e-01,4.112096172579000619e-01,1.616739246175084299e-01,2.554084405772082400e-01,-3.502835433405015325e-02
4.449380115999012064e-01,4.333239700247789594e-01,4.887775078227093450e-01,3.879859268914166437e-01,1.897716368749367000e-01
4.412673413362003250e-01,2.507239080928210795e-01,3.695886152743598219e-01,1.601319673030061064e-01,-4.708909718747288087e-02
-1.343731006064704560e-02,6.818231370403035618e-02,8.876992471185025935e-02,3.691763367297934972e-01,1.912758195742311207e-01
-2.272393724634312884e-01,2.274045951031069268e-01,3.940304897829974284e-01,9.801275410472105876e-03,1.069932132539824603e-02
-2.173447778953123133e-01,1.557861365251369534e-01,3.626946669152165126e-01,3.774529652405175101e-02,-3.697824873016504477e-02
4.936787576171305231e-02,2.733468551607318164e-01,1.650345731399923965e-01,3.439516630181085194e-02,3.582445571080311586e-01
-1.431240121253951614e-01,-2.679929443238096565e-02,4.979863191729344551e-02,1.782549188500342496e-01,1.786516486336182097e-01
7.361549714820285473e-02,3.937202887237216675e-01,4.473098751052832500e-01,1.521181417488137455e-01,8.199381583974611754e-02
1.957039009863516255e-01,2.260767187370996689e-01,5.048379797638932187e-01,-1.388983477773137742e-01,3.968637305371950502e-02
3.486151750621913070e-01,2.529499476258727491e-03,9.068898229996895377e-02,2.917709873605026649e-01,5.644347180294191635e-02
3.065669129507315183e-01,1.830198145482351268e-01,3.160266259063860828e-01,6.646538239305914419e-02,1.840093079247067942e-01
1.596793516640261090e-01,2.593588203682303250e-01,3.657222545165068062e-01,5.076043962224752182e-01,1.978610170438041271e-01
5.037163207521735409e-01,3.719462914979738272e-02,1.158416081816492083e-01,1.355942190291105076e-01,2.201010597721343720e-01
4.349283006394676354e-01,1.022565046310135173e-01,3.811036601973821214e-01,1.606928242814222307e-01,1.611089058664581242e-01
3.064608236529586249e-01,4.001956290296700414e-01,7.043796551907315073e-02,3.597935382395606729e-01,2.601821778042531785e-01
-1.538213946728798354e-01,1.364098989018942831e-02,2.337995876178144972e-02,8.608470705039375503e-02,-9.640398577132959154e-03
3.288995504565310757e-01,-4.127267602230132171e-02,2.229934618363988916e-02,-1.438848113942330920e-01,-2.500150174476837295e-01
6.835553313958082911e-03,1.655129517205028988e-01,-3.807850366663036862e-02,2.295243206164255256e-01,-1.083360379979964039e-01
2.756732936851331028e-01,3.612120282645461811e-01,-8.401990435872055962e-02,3.117892657306039483e-01,9.673197261685106962e-02
2.521204066956834189e-01,-1.829928806880432024e-02,3.159544451952100430e-01,2.437765928433499873e-01,3.555189336407534317e-01
9.278498272521834567e-02,1.446372054765483195e-01,-1.270633714386120230e-02,1.521294535474604637e-01,5.398825580740167218e-02
4.025118170926115235e-01,1.879191263721592120e-01,3.402003354852105033e-01,2.762163022433600790e-01,1.987061437517581020e-01
8.105654240792204215e-03,1.642305722792667955e-01,3.337814087791382556e-02,-2.238082533905832311e-02,3.493535546490531551e-01
2.897458310319429020e-01,1.396581191263087385e-01,4.362253293880604677e-01,3.201974087040868056e-01,4.128563455733461618e-01
2.475442243679374099e-01,1.354243071993208314e-01,1.119777372064933857e-01,4.475675511205919888e-01,4.199406299935225517e-01
2.527346719709037126e-01,4.198403677221928532e-01,2.197688651600424870e-01,1.418793992864095244e-01,-2.510420930095498895e-02
4.329389314493269914e-01,3.193090511796520814e-01,2.833646091157768776e-01,1.048573915130731754e-01,1.778163383858515079e-01
-3.536997353888558793e-02,4.418824168647678130e-01,6.163815951564587808e-02,1.899363635804382777e-01,1.753991801843255149e-01
-1.396870361891756618e-01,-1.395924227521676969e-02,8.675797499633854104e-02,3.347863196549070164e-01,1.701603582726153021e-03
1.281105553802062424e-01,4.476628575692845335e-01,-1.132436772814598008e-01,-2.618230615125075600e-01,-1.112692226602463585e-01
2.905334417649535483e-01,3.747926447147534312e-01,3.383675289947239428e-01,-1.080405833168313762e-01,9.631658245863490564e-02
4.528065880013067979e-01,-1.258267985085502515e-03,1.611455273801901955e-01,2.909099203398987643e-01,4.643183651504891318e-01
2.131836298521503359e-01,2.411791224848605919e-01,6.022759445694959857e-02,2.300436931132413682e-02,-3.232115460276258762e-02
4.642009303625942856e-02,1.892484432777362391e-01,1.464204048300804528e-01,2.407871633811197246e-02,5.141583967967127133e-01
1.848050584261136664e-01,4.148853952786717425e-01,4.341018466163910211e-02,2.493376341601454688e-02,1.717128123556380948e-01
5.535079298934755115e-02,-2.569658209235693019e-02,3.436252582619528928e-01,2.427841669352387988e-01,1.090451502035060111e-01
-1.549125471273289645e-01,3.455462569913418935e-01,1.817935158338227219e-01,3.724774524455924385e-01,2.767837313931294507e-01
1.968220797852259785e-01,1.117977807152715775e-01,-2.787819783139974111e-02,-8.575285712238878144e-02,3.183110210444438093e-01
2.416141167317018557e-01,2.003583773700711723e-01,4.882979021091806565e-02,8.489268777482641970e-02,3.589284241100567097e-01
2.590085704692123292e-01,4.002500172520030985e-01,2.227427786448238078e-01,4.772729793671158793e-01,2.707490872195571496e-01
4.094041055982194921e-01,3.129265163832140595e-01,5.321621494773572797e-02,1.456001519122459009e-01,1.400254291771608206e-01
-1.926749160121814797e-01,-2.723854780192797587e-01,3.852913828774124916e-01,3.658257953600196899e-01,-1.127288835320753579e-01
2.874763213605011636e-01,3.442739089600489050e-02,-6.646919475894894069e-02,2.358050896608021307e-01,1.470459403733951342e-01
1.657966299876425520e-01,1.448899373485633413e-01,-1.095433875992549849e-01,2.881448831847744849e-02,4.430699587510607967e-02
3.309968190725500192e-01,2.903462710516879416e-02,-1.803497869909649262e-02,-4.895532669583793628e-02,3.297570991233272353e-01
8.681137724511930887e-02,4.048638709597301433e-01,3.185446474951230122e-01,2.306072745800321344e-01,5.492492822081036785e-02
-7.336677224993275181e-02,2.090760632182829537e-01,3.266281067548121864e-01,2.560989623545072980e-01,9.959972255731719404e-02
2.994088358432193675e-01,1.304338839013194085e-01,1.932630404544379704e-02,3.802426997890501204e-01,2.002424241823717865e-01
1.580221574101542126e-01,2.716626005513571585e-01,9.382629165067900290e-02,3.606228209222447911e-01,1.363662524574057316e-02
3.202005695137497554e-01,4.657452846058695584e-01,1.240763923986153705e-01,3.991571419836674739e-01,3.747824488943542476e-01
2.625392944009166118e-01,1.933674751841066020e-01,3.454470542846028724e-01,2.907318172789062349e-01,3.842921190025005984e-01
4.344035420415341409e-01,3.924300591380056602e-01,4.224116541730588148e-01,1.314662729678474085e-01,9.747294312624477097e-02
1.442053859403903127e-01,4.721315537408485308e-02,3.317701609182341915e-01,2.962746162437633335e-01,3.990717291785792487e-01
4.840332021533486073e-01,3.376532338853270865e-01,3.286019456654921123e-01,1.395727255022582124e-02,3.097264679830568634e-01
2.791601569688933471e-01,-3.201902350136330844e-01,1.388484413322531585e-01,-3.543769121285644808e-02,2.936256424588065336e-02
-2.358707169016186975e-02,-2.842069759222020167e-02,3.170562154385385134e-01,2.558612483138295590e-01,-7.167029631756843822e-02
-2.736749333942859463e-01,1.560224644825406737e-01,2.718426979388106624e-01,3.645816136441694111e-01,1.288878920795815952e-01
5.354891180459572103e-02,1.442015401260788032e-01,3.022121516216982329e-01,2.552706791674489439e-01,3.532074545096557938e-01
6.950610460196555984e-02,2.325179767811458298e-01,1.921793903591491881e-01,1.329058113583426182e-01,4.744510390395369898e-02
2.711962822992328714e-01,1.993577579101498964e-01,1.617642845010374697e-01,1.056657926909143480e-01,4.188268875619845510e-01
2.753201492778698523e-01,3.895265654242448528e-01,9.399007603024543689e-02,-1.752774302885977409e-02,3.657866130249669001e-01
3.310719652852296413e-01,3.376768424768969434e-01,1.468589952065380844e-01,1.897640972666686798e-01,3.044777290263108172e-01
-4.123478220619155449e-02,4.771713578895444008e-01,1.247633758050170211e-01,1.717229070331621754e-01,2.540385789082528212e-01
-5.057285556379466362e-02,3.156375761949700709e-01,2.686613838212924543e-01,-5.443120936742123182e-03,2.729131915296645339e-01
4.977144403292161345e-01,4.870621861125550289e-01,3.778638669242421200e-01,1.352479320336812396e-01,1.814048881528211310e-01
-8.306447618470615135e-02,1.159647516555808722e-01,3.505625776401938287e-01,3.261185015561291478e-01,4.164928383803273571e-01
6.670202079422599649e-03,1.597612399551462392e-01,4.453344824521706102e-01,6.394592314131017363e-02,3.875591157928369168e-01
1.526238884165941889e-01,-1.590150331784049575e-01,1.587152811916285877e-01,4.018299668119743040e-01,6.675677099224543165e-02
-2.211150909554440436e-01,1.790027235484751844e-01,3.287280391349721720e-01,-2.378805488984084976e-02,1.135711083391142961e-01
3.750914772162696753e-01,2.603025505886668034e-01,1.869882124154169378e-01,3.647846228933496748e-01,9.930827409025166919e-02
2.427185038871946254e-01,3.069191208794021519e-01,-1.929330595707478557e-01,2.874073629442212563e-01,3.113354343548935810e-01
2.310578298439754374e-01,-1.679327051301045953e-02,3.206947932566546755e-01,1.179845702323677331e-01,5.186265372960611186e-01
4.233582955509903600e-01,2.331120598615874229e-01,1.878116043573383603e-02,1.320831346669307793e-01,1.993997293850902075e-01
1.211406678668940501e-01,1.972472993259051233e-01,6.637639819092573668e-02,1.589663372451237955e-01,2.604652840983847639e-01
6.609923434629386141e-02,1.447661549531146508e-01,5.122129970883744499e-02,2.293045791067880035e-01,1.229841769004396713e-02
1.593839298322413112e-01,3.174442033557545173e-01,2.853693805925766602e-01,4.906690503944495241e-01,4.087784133023857902e-01
3.638476117372105856e-01,4.966447244292107599e-01,4.186279247458627589e-02,4.248178495096773810e-01,2.387197764736247729e-01
-1.197225379464178507e-03,1.324032624927380143e-02,2.107884758763716171e-01,1.638707844246979906e-01,2.141297077620763767e-01
1.650485151076042378e-01,4.092026353502375979e-01,2.446143819484415394e-01,1.479700201015038963e-01,2.774327068982765376e-01
4.170533482754369969e-01,8.180083691701750537e-02,-2.743663926174822951e-02,2.708575862024280578e-01,2.022314171361637436e-01
2.983355357542285535e-01,-1.958011362051085835e-01,2.932766124278194386e-01,-8.175584437491166534e-02,-8.157344746427065696e-02
-1.082387594759238181e-01,3.327713980588321019e-01,-8.595475604342193987e-02,9.388724276563760809e-03,9.739250514632054323e-02
2.581560082280141000e-01,4.586000298016583154e-01,2.903664068235196627e-01,2.000432177997400474e-01,1.515360559994674838e-01
2.364070067368483630e-01,2.610628068440207783e-01,7.465111188378568963e-02,3.715064755482462844e-01,1.263232487414586158e-01
1.544656809060978020e-01,4.546783046751955160e-02,3.654898272890039213e-01,1.458091234072732886e-03,3.204465698182712430e-01
7.745339939415207819e-02,1.273626406094296726e-01,3.602263200213138838e-01,4.195915362029837836e-01,2.980346999341182967e-01
1.074668152213103245e-01,2.308694790158049848e-01,2.577382554182649499e-01,4.495432098982019009e-01,2.407377956586621015e-01
-8.360311311088584885e-02,4.779096073475072037e-01,4.699556489096892165e-01,-9.407687504602146866e-02,3.894024319151749292e-01
-1.944369864200279074e-01,4.079663487141250156e-01,-2.255051552505402818e-02,4.748893031313516921e-01,5.434287061511722250e-01
3.321467085195493607e-01,5.718374896155178216e-02,2.515431604768038620e-01,1.967062924239226240e-01,3.998795930883002753e-02
4.735913125669626300e-01,3.467820527742481174e-01,4.609967493593502552e-01,1.576296107503739607e-01,1.181303513087274548e-01
-6.255562783772593283e-02,3.112485095561517423e-01,2.783488866465900768e-01,1.250837631794807780e-01,8.337610125639831338e-02
-1.029867486475138233e-01,1.219163238166506014e-01,2.167512175487294745e-01,2.216174039079179259e-01,3.276120657978783823e-01
1.093752776361059109e-01,-2.047844612190054536e-01,4.919277008088505654e-01,-9.199391701092825280e-02,2.222793624870258306e-02
-1.962366852246362481e-01,-4.663511765728506342e-02,-3.159118070554568503e-01,3.045283898706078185e-01,2.052043498003422728e-01
6.134428904788880726e-02,1.509807282617182389e-01,1.602265033570972330e-01,-6.759310621578773493e-02,3.768010636841391814e-01
3.857947299462151647e-01,1.377215073438419479e-01,-1.423771355784040626e-01,4.007827512370805700e-01,3.187864283499483586e-01
8.469469356946777994e-02,1.863785297220651727e-01,3.957713059948269052e-01,1.168158624363507675e-01,1.176780428191031291e-01
-1.984259318803781313e-02,1.446579955111676197e-01,1.935490521868845487e-02,4.829512139406821336e-01,3.640624438759816339e-01
-1.669108132043492787e-01,3.068506542079242894e-01,2.410409285734650426e-03,2.325417400120261546e-01,1.228191367976532444e-01
3.123114094961743636e-01,7.211433908820154282e-03,2.321506316155073080e-01,1.456841209338974874e-01,-6.123034428151086228e-02
1.719791065438996402e-01,1.637614341620664271e-01,3.677590211506942541e-01,3.181960004167719847e-01,1.246577668151959140e-01
1.450847472065782406e-01,1.306202606512593956e-01,3.967847513440366791e-01,3.284338905506366951e-02,1.077408871265051887e-01
8.139472055394798150e-03,1.515663278780320922e-01,5.158550154228986884e-01,1.744461520019165157e-01,2.574550811448395038e-01
2.706873515017749199e-01,1.739565854244194687e-01,1.795048589863021404e-01,4.082732689835380513e-01,3.259684949078692218e-01
3.435239279168003090e-01,2.339772603436381659e-01,3.246457619715041876e-01,9.590348578800578228e-02,3.842825260713886304e-01
2.625548560577794510e-01,-4.306722902245543327e-01,3.777181934410478448e-01,3.149431453159522998e-01,1.745043588935152601e-01
-3.288557495365655725e-02,4.093540780184834471e-01,-3.038601235583992533e-01,8.099350573944642806e-02,-9.061746584332011634e-02
-2.667155683392860577e-01,2.806867935251061708e-01,-1.195894223720231492e-01,5.586961297226175627e-02,8.666260167267542114e-02
1.397011609015197942e-01,3.934205250107408181e-01,-1.579739630644182158e-01,2.758180279551037395e-01,3.253387547878403702e-02
1.205147871822177114e-01,8.717625875362237930e-02,1.242051578486613322e-01,2.121857683822696572e-01,2.002258526799735316e-01
2.679695000152464424e-01,3.802838275016708902e-01,2.493971242941929733e-01,4.361634363573785866e-01,1.525908059529685334e-01
7.044474020431133743e-02,4.729977431380403274e-01,9.096698656062190969e-02,6.055640274143890556e-02,4.039948001115102882e-01
3.402061772550832308e-01,3.221285683518677057e-01,1.578528277584277939e-01,5.590647423909562985e-02,2.071328466162926096e-01
-1.231509989050152964e-01,3.510105872772659730e-01,-1.432156410796115720e-01,3.998387004539483147e-01,3.540477517041203392e-01
2.630661495806680961e-01,6.285025929703497161e-02,3.649082835299955613e-02,-5.753639239170854625e-02,4.416928664859534615e-01
5.343525756961598622e-02,3.713409891800239504e-01,4.332534972113313287e-01,3.655944711911879308e-01,9.121072141364400254e-03
6.266663562798040210e-02,2.943677126300572322e-01,2.635624163260107400e-01,1.877886906678103707e-01,2.913844429392047353e-01
1.492512919065181465e-01,8.397686485418502655e-02,1.157068521034634347e-02,1.440109562800190313e-01,1.885801477346999988e-01
6.094718645831876946e-01,-7.378146604946206333e-02,1.220978373165076541e-01,2.543058907814820246e-01,1.731595188732089619e-01
-5.084745400457232334e-01,1.098535030094865833e-01,2.611117348437675956e-01,-7.760791734410076026e-02,-1.236672529471209876e-02
-1.729974450525340046e-02,3.516109438760584571e-01,-1.173595458396683652e-02,1.394028630807534475e-01,2.738088790514937587e-01
-3.048645259330088342e-01,2.987996382103409454e-01,4.099195839196059787e-01,2.988572062027761156e-01,3.392805688269116132e-02
-1.696402285058906390e-01,1.460601006658121259e-01,3.832440792659042583e-01,-8.753226896993886522e-03,3.156407728296304893e-01
-8.410653051912149458e-02,4.313458186059972999e-01,4.909326917329663309e-01,-4.476733332280144473e-02,2.495674036840935250e-01
-2.686647645650511729e-01,1.420798853431992637e-01,9.790950270041758052e-02,-1.070490686900975492e-02,2.442859194858781058e-01
1.369164618326125515e-01,3.344831985937419816e-01,3.297668744190381251e-01,-2.228596648573544781e-01,7.448761150740196291e-02
3.144140390477881408e-01,7.809027956300357287e-02,-2.514646293903070526e-02,3.377108073150043577e-01,2.399011269981371208e-01
1.183641511086167830e-01,6.936327948095077911e-02,2.957185006628030854e-01,2.778028956488857171e-01,2.932521012389320836e-01
-9.976329422408637682e-02,4.119983671201584569e-02,2.595786703211276358e-01,3.295137353429124505e-01,3.560097801614244273e-01
3.404749950796746027e-01,3.201953659887152304e-01,1.097744722217970509e-01,-4.240206346376666768e-02,2.357946698932267271e-01
1.994291862204745636e-01,7.034017979211341920e-02,6.347238834568312560e-02,2.997097502192139218e-01,3.398515892405695182e-01
1.844462798691971772e-01,1.134752633763949810e-02,5.693913042186684453e-02,4.043005203347588977e-02,4.563102227476029810e-02
-2.530808173056775523e-01,-9.241495548695266918e-03,8.472566689304819598e-02,1.555047624767540992e-01,1.668934105716194105e-01
-1.230060128375100037e-01,2.998027447704025295e-01,2.670511543666289067e-01,-6.042629858746750848e-02,2.504814151701730343e-02
1.802267792638770627e-01,7.857960419183868117e-02,3.450127882582461059e-01,3.703012854010605537e-01,2.248281173207160311e-01
1.163574394111200061e-01,2.313757830156389431e-02,3.096097954324723012e-01,-1.273052313707829231e-01,4.029852606620639710e-01
-4.531739489108420338e-02,3.876564067280879877e-01,7.834420318950990544e-03,2.699128113941612339e-01,3.073045059000156787e-01
1.841071050660325614e-01,7.871209154515161621e-02,4.021180442600544303e-01,3.529248955763195084e-01,4.740440700507223548e-01
-1.346219581196148596e-01,1.800079839913222290e-01,3.300253114989400438e-01,-1.945082908111203102e-01,4.528515860212821154e-01
4.844846645853263523e-01,4.262033421545208256e-01,9.510754659841383352e-02,4.788795007588319552e-01,3.224433029080048252e-01
5.056568267494028490e-02,4.466438386925876691e-01,2.297192274098955045e-01,2.053924203898193634e-01,2.715038413158148423e-01
2.379281582056735067e-01,7.628905409890722987e-03,4.419074103197952463e-01,1.189893747452232114e-01,-9.476396090466930600e-02
1.364263295056248049e-01,4.091957313576419786e-01,3.199763082044281837e-01,3.889601661829005241e-01,3.444363993028131676e-01
4.926629667638529608e-02,8.621149777800769798e-02,1.156518926051296366e-02,9.689336341240709083e-02,7.340256815497618603e-02
3.137669149462490314e-01,-1.057292132471806950e-01,1.958079116131711261e-01,-2.641166314369807200e-01,3.544263239290991740e-01
-2.768421897925258945e-01,3.786913576909829438e-01,-5.592514075335803386e-02,3.569254218520071520e-01,1.778702029115400776e-02
1.884995227755961386e-02,1.065264342862494093e-02,-7.765234368884652016e-02,8.282295354474162111e-03,4.064715564500897549e-01
-1.174243039278546480e-01,1.180502256600762107e-01,1.019011859090534766e-01,-2.546269602724213210e-02,-2.376806782050003633e-02
6.161277842652884695e-02,2.878084104733535376e-01,4.936745480058319507e-02,7.011236717675800589e-02,4.694541232138415010e-01
1.378851608693681119e-01,3.583015773025374218e-01,1.075493525413776241e-01,-4.437768204969418789e-02,3.679251768946724677e-01
4.601741016729915534e-01,3.279177099226380787e-01,3.333007627940958728e-01,1.979786051992810658e-01,2.072930383791478648e-01
-2.407117970779525662e-01,1.553840008446553955e-01,1.907597200691409645e-01,1.181446040603016528e-01,3.991326147869641017e-01
3.476363732950765728e-01,4.065124379400292809e-01,2.293698325383149716e-01,2.869824641735689852e-01,2.092312886244964698e-01
2.185089604950201936e-01,5.302074060507908082e-02,3.901655803650837528e-01,3.865132623226546493e-01,3.090757816172691810e-02
1.273766527883354316e-01,2.109334572183104994e-01,3.049861651772501348e-01,4.610069152392463621e-01,1.441822373175514170e-02
3.356523251058918245e-01,2.680257293762111637e-01,3.859058634666848731e-01,4.741173957099668046e-01,2.195303478115654683e-01
1.899551083113223127e-01,2.532475806745921876e-01,1.840234379529739062e-01,1.761036309103219399e-01,1.764844894488577787e-01
4.869005728865500315e-01,4.206218005182026792e-02,4.457027928578639053e-01,1.318689374605258313e-01,1.516247014353833966e-01
-2.411151326633270142e-01,1.276172122998665837e-01,-2.245675392088834488e-01,3.491017310179295174e-01,1.580114604798900924e-01
-1.229362278808613929e-01,2.202986421414686868e-01,-1.409523587505244757e-01,7.307560686864475463e-02,-1.821014253406265729e-02
9.170999739188646915e-02,2.949467058406793907e-01,2.081717969154912584e-01,1.572669982921883203e-01,3.783346442085701589e-01
-9.439549820504300470e-02,1.039744773840999836e-01,6.532814209937846950e-02,2.019862331554860002e-01,5.293674279809669481e-02
-1.987008000653380790e-01,4.693681752987275413e-01,3.387442718107100958e-01,4.244574858806116624e-01,1.326736499942904150e-02
5.016465911065609573e-01,2.066482448206519509e-02,4.189230569706584029e-01,2.867987816915456012e-01,3.966837526552857152e-01
2.289109777300160353e-01,1.366491435160003820e-01,-3.418882936620896984e-02,-2.726309803334926035e-02,2.267291376138637071e-01
3.600708837551289121e-01,1.319344194742950171e-01,2.506690923050451381e-01,3.914175025188282864e-01,-6.780757856020281672e-03
-6.226049540527909404e-02,2.975575654653356272e-01,-1.294856641339674728e-02,2.780655354068028995e-01,1.966582230307538370e-01
2.288288543337702596e-01,3.956314168856179814e-01,3.808700401984819739e-01,1.025048275566674133e-01,2.398967555775900762e-01
3.861781650975827929e-01,1.430137814187855960e-01,4.404996503687277354e-01,2.104513760166191738e-01,8.426461760185245675e-02
1.624302964443412045e-01,8.957992621438881642e-02,1.167584738936031270e-02,-9.892319824475363788e-02,3.448639601686864092e-02
1.767625324227989625e-01,1.307895197192255688e-03,4.990048900882546601e-01,8.152693276882519435e-02,1.763890371683451141e-01
-1.727570617854379265e-01,3.536481104452936508e-01,9.825110806757864079e-02,1.991433966420560753e-01,-8.588035491973278202e-02
-4.083551067320773664e-01,1.919701848631239632e-02,3.200173463758743120e-01,2.689448966056520035e-02,2.809855193453976163e-01
-1.178781440343554116e-01,4.793658563353919710e-01,8.381680321900687736e-02,-1.796543588032774585e-01,3.826849949424621644e-01
-1.967458908406134466e-01,2.135244877427169563e-01,3.229291925265066476e-01,1.109760374243783654e-01,3.983255255862766520e-01
-8.176415883639029381e-02,3.749782990557206097e-01,8.122666401202842390e-02,5.138606372128932120e-01,1.266139729913971779e-01
1.161623892395727969e-01,8.464540433545783560e-02,5.272074479977384431e-01,-9.933840652674609528e-02,2.127265497582293552e-01
5.524524915798218611e-02,2.334146323208021456e-01,3.381099807604094343e-01,3.131201740455168969e-01,2.241390763564196087e-01
-1.762741463115401752e-01,2.015067456072248964e-01,-8.295748723111802392e-02,5.110994873220832124e-01,4.721077254041743804e-02
